modality,reference,model,tilt,MAE,MSE,PSNR,SSIM
noisy,noiseless,5,40,0.40752026,0.1734396662752536,7.608515707906651,0.18128803
noisy,noiseless,5,41,0.40612483,0.17229294967294578,7.637324937695115,0.1807529
noisy,noiseless,5,42,0.40465975,0.17111098794607127,7.667221012062695,0.17950687
noisy,noiseless,5,43,0.40311593,0.16987120948869888,7.698802210115209,0.1788182
noisy,noiseless,5,44,0.40151304,0.1686355702966698,7.730508143243998,0.1773948
noisy,noiseless,5,45,0.3998392,0.16734828026551307,7.763787462583139,0.17667517
noisy,noiseless,5,46,0.39808744,0.16601367336267192,7.798561407466651,0.17601666
noisy,noiseless,5,47,0.39627433,0.16467777317153484,7.833650143115037,0.17477219
noisy,noiseless,5,48,0.39440218,0.1632794342240243,7.8706851315363435,0.17454281
noisy,noiseless,5,49,0.39247656,0.16183388900261966,7.909305292890856,0.17269826
noisy,noiseless,5,50,0.39048392,0.16034547664898444,7.94943287023937,0.17236218
noisy,noiseless,5,51,0.38842368,0.15882969335856975,7.990683025621157,0.17155147
noisy,noiseless,5,52,0.38628057,0.1572232710853595,8.034831723171216,0.17008355
noisy,noiseless,5,53,0.3840927,0.15557050945078582,8.080727260908212,0.16908246
noisy,noiseless,5,54,0.38182813,0.15386815891537128,8.128512426640448,0.16854268
noisy,noiseless,5,55,0.3794927,0.15219226251785734,8.176074266141795,0.16727167
noisy,noiseless,5,56,0.37709135,0.15049918731391052,8.224658452265306,0.16716404
noisy,noiseless,5,57,0.37461963,0.14879820488048623,8.274023081396148,0.16568948
noisy,noiseless,5,58,0.37207747,0.14698636252094388,8.32722957473916,0.16597031
noisy,noiseless,5,59,0.36946583,0.14516607943052334,8.381348522113361,0.1643332
noisy,noiseless,5,60,0.3667878,0.1432939727210457,8.437720766580739,0.16398242
faket,noiseless,5,0,0.34549415,0.1270072196609023,8.961715910930776,0.3459917
faket,noiseless,5,1,0.3455088,0.1267395286692446,8.97087912302517,0.34549606
faket,noiseless,5,2,0.34128746,0.12364489153898,9.07823822062589,0.34403202
faket,noiseless,5,3,0.33841702,0.12153525925365384,9.152977082563776,0.3431558
faket,noiseless,5,4,0.33542815,0.11932864711663305,9.232552831429619,0.34153894
faket,noiseless,5,5,0.33262432,0.11724690063378737,9.30898628829803,0.34160292
faket,noiseless,5,6,0.3297963,0.11520924371668623,9.385126742626767,0.34267032
faket,noiseless,5,7,0.32731837,0.11349257451035126,9.450325521684253,0.3415171
faket,noiseless,5,8,0.32570994,0.11241107045691047,9.491909165107474,0.33875245
faket,noiseless,5,9,0.38067237,0.15089277883916333,8.213315434274872,0.36017805
faket,noiseless,5,10,0.3792826,0.149716835059339,8.247293622334963,0.36051664
faket,noiseless,5,11,0.3778184,0.14851320127221576,8.282349403881339,0.3598022
faket,noiseless,5,12,0.3776568,0.14828180035379077,8.289121496523864,0.35957783
faket,noiseless,5,13,0.37567616,0.14669026292018497,8.335987130168386,0.35804456
faket,noiseless,5,14,0.37570673,0.14658231228249205,8.339184317518955,0.35924459
faket,noiseless,5,15,0.3741662,0.14536328560679657,8.375452693490645,0.3589929
faket,noiseless,5,16,0.37330562,0.14467028197189752,8.396206720677956,0.35785756
faket,noiseless,5,17,0.3721352,0.14375097145123156,8.423892117201842,0.35742906
faket,noiseless,5,18,0.37198302,0.14360411353091637,8.42833119577068,0.3575279
faket,noiseless,5,19,0.37040505,0.14246339217485757,8.46296718946363,0.35588065
faket,noiseless,5,20,0.37096453,0.1428606549849223,8.450873630615018,0.3573819
faket,noiseless,5,21,0.37044936,0.14248441098053083,8.462326486062125,0.35567278
faket,noiseless,5,22,0.3700807,0.14219411323425102,8.471183828101982,0.3544852
faket,noiseless,5,23,0.36943227,0.14165717444131154,8.487614250872905,0.35573393
faket,noiseless,5,24,0.36968008,0.1418117941925562,8.482876482803123,0.35558617
faket,noiseless,5,25,0.36941916,0.14160573169743115,8.489191675912517,0.3550066
faket,noiseless,5,26,0.36863792,0.14104392108227076,8.506456269656663,0.3541974
faket,noiseless,5,27,0.36855114,0.14102369601258008,8.507079073243144,0.3534693
faket,noiseless,5,28,0.36875254,0.14121465544541237,8.501202292842974,0.35320967
faket,noiseless,5,29,0.36830854,0.14089114170651387,8.51116311567136,0.3532866
faket,noiseless,5,30,0.36794287,0.14063038560415458,8.519208324138651,0.3546797
faket,noiseless,5,31,0.36825097,0.14075006097662082,8.515514083288064,0.35327467
faket,noiseless,5,32,0.368223,0.140678080422128,8.517735663414832,0.35391444
faket,noiseless,5,33,0.36854792,0.14090662231272208,8.510685954904462,0.35484084
faket,noiseless,5,34,0.36816332,0.14065337047440704,8.518498563825487,0.35376316
faket,noiseless,5,35,0.36872673,0.14106608620069613,8.50577382746077,0.3546653
faket,noiseless,5,36,0.36979204,0.14181956222801786,8.482638595499008,0.35586002
faket,noiseless,5,37,0.37020946,0.14210351242115668,8.473951873345001,0.3573602
faket,noiseless,5,38,0.3705325,0.14226348785372878,8.469065479715056,0.36045682
faket,noiseless,5,39,0.37060532,0.14224512338746953,8.46962613665516,0.36566702
faket,noiseless,5,40,0.3714066,0.1427893365544161,8.453042242719887,0.3673527
faket,noiseless,5,41,0.37122256,0.14260446287354814,8.45866882821975,0.36868408
faket,noiseless,5,42,0.37279856,0.14374077235792848,8.42420025891646,0.36951548
faket,noiseless,5,43,0.3732318,0.14403405575419653,8.415348101445511,0.37028626
faket,noiseless,5,44,0.37443942,0.14494995936725333,8.387819020515167,0.37013888
faket,noiseless,5,45,0.3754384,0.14571591780855417,8.364930039004213,0.37190205
faket,noiseless,5,46,0.3757802,0.146007214946386,8.35625683023901,0.37260222
faket,noiseless,5,47,0.37795988,0.14772064131713505,8.305588155628385,0.37314612
faket,noiseless,5,48,0.32090077,0.10811104596970084,9.661299308514169,0.35530007
faket,noiseless,5,49,0.3236978,0.1099505131119864,9.588027395529924,0.35540736
faket,noiseless,5,50,0.3262483,0.11165852123606375,9.521081280821342,0.354283
faket,noiseless,5,51,0.32978863,0.11404973291573793,9.429057274268507,0.3531085
faket,noiseless,5,52,0.3326255,0.11600123584358689,9.355373839007433,0.3472551
faket,noiseless,5,53,0.33797514,0.11966794772373035,9.220221569516289,0.33732563
faket,noiseless,5,54,0.3433348,0.12342580361559458,9.085940364423822,0.32505608
faket,noiseless,5,55,0.35087848,0.12899180561365348,8.894378779938412,0.29526415
faket,noiseless,5,56,0.35941347,0.13551589687415577,8.680097563041699,0.26526695
faket,noiseless,5,57,0.32024708,0.11038064756877554,9.571070623932329,0.20577107
faket,noiseless,5,58,0.33430618,0.12046750183143017,9.191300956519907,0.18134902
faket,noiseless,5,59,0.3202383,0.11044592596735742,9.568502993717958,0.20526049
faket,noiseless,5,60,0.33430207,0.12056595370320465,9.187753141389623,0.17884806
shrec,noiseless,5,0,0.66086197,0.44485564672152167,3.5178089239607946,0.16081879
shrec,noiseless,5,1,0.6363323,0.4131501663108319,3.8389206808516723,0.1523898
shrec,noiseless,5,2,0.6306057,0.40591887297055673,3.9156075593469093,0.14641502
shrec,noiseless,5,3,0.60871553,0.3788551102034224,4.215268503752761,0.14652762
shrec,noiseless,5,4,0.61322194,0.38421690705449113,4.15423528389172,0.14616054
shrec,noiseless,5,5,0.59367114,0.3607085028026564,4.4284362015252485,0.14500235
shrec,noiseless,5,6,0.5750214,0.3390631515147499,4.697194056314272,0.14495242
shrec,noiseless,5,7,0.55553734,0.31734863471243674,4.98463365754406,0.14025088
shrec,noiseless,5,8,0.5378032,0.2984658901379724,5.251052945892532,0.13193521
shrec,noiseless,5,9,0.56179816,0.3240957858427363,4.893266159815025,0.14585677
shrec,noiseless,5,10,0.54733825,0.30848729869221647,5.107627124133611,0.13283986
shrec,noiseless,5,11,0.5338527,0.29397453042231103,5.316902946769623,0.13957506
shrec,noiseless,5,12,0.52116746,0.2809649697133208,5.513478238976264,0.12939087
shrec,noiseless,5,13,0.5080456,0.26745451123837655,5.727500723271614,0.14109537
shrec,noiseless,5,14,0.49775198,0.2573851324928822,5.894165431456326,0.13871074
shrec,noiseless,5,15,0.48648125,0.24664357038395512,6.079302014390782,0.12775292
shrec,noiseless,5,16,0.47600454,0.2368936101217488,6.2544665361362695,0.12598616
shrec,noiseless,5,17,0.5275772,0.28720539549443946,5.418074056154899,0.1439333
shrec,noiseless,5,18,0.5203568,0.28006310096098797,5.527441068303231,0.13069908
shrec,noiseless,5,19,0.51403797,0.27332141482085515,5.6332633986176095,0.15077993
shrec,noiseless,5,20,0.5074871,0.2672970491541587,5.730058356435361,0.12815663
shrec,noiseless,5,21,0.50226426,0.2621563545279014,5.814396107598892,0.12441367
shrec,noiseless,5,22,0.49736205,0.2572720791771415,5.896073436663033,0.13744354
shrec,noiseless,5,23,0.4926446,0.25286055476357144,5.971189135761994,0.117973894
shrec,noiseless,5,24,0.48915368,0.24946220977529737,6.0299523492677345,0.12365708
shrec,noiseless,5,25,0.48561722,0.2460229201288785,6.090244310193529,0.13912451
shrec,noiseless,5,26,0.48165432,0.2424004941932562,6.1546649908832,0.1345407
shrec,noiseless,5,27,0.48036328,0.24155133527578504,6.169905574268821,0.12099932
shrec,noiseless,5,28,0.47838372,0.2397679435687885,6.202088815449621,0.11297588
shrec,noiseless,5,29,0.4769367,0.2381307531592965,6.231845144442278,0.13456583
shrec,noiseless,5,30,0.4776014,0.23888984154071405,6.2180231762816,0.13508561
shrec,noiseless,5,31,0.47729403,0.2379343603974332,6.2354283642654735,0.13138935
shrec,noiseless,5,32,0.47770405,0.23835112180766257,6.22782799710377,0.11801925
shrec,noiseless,5,33,0.47755578,0.23824128955149435,6.229829688381113,0.12642461
shrec,noiseless,5,34,0.48022017,0.24047404877005246,6.189317845046224,0.14002064
shrec,noiseless,5,35,0.48210356,0.24245291472061156,6.153725905153821,0.13028997
shrec,noiseless,5,36,0.4838788,0.24407513808403902,6.124764563174009,0.12927444
shrec,noiseless,5,37,0.48772448,0.24739976095260394,6.066007243391342,0.13676645
shrec,noiseless,5,38,0.49225038,0.25185083071947334,5.9885661230165095,0.1335049
shrec,noiseless,5,39,0.49610883,0.2553675694611012,5.928342570271033,0.14133394
shrec,noiseless,5,40,0.5021661,0.261071399752807,5.832407023243769,0.15064499
shrec,noiseless,5,41,0.50597376,0.26498298518959007,5.767820116311469,0.13580798
shrec,noiseless,5,42,0.5119312,0.2709699717939441,5.670788338737669,0.1360963
shrec,noiseless,5,43,0.5179414,0.27698866614346107,5.575380010873796,0.13540158
shrec,noiseless,5,44,0.46479362,0.22592843715602692,6.460291018699431,0.12794241
shrec,noiseless,5,45,0.47414863,0.23424206705202902,6.303351082048259,0.13480973
shrec,noiseless,5,46,0.48367277,0.2433074206939406,6.138446452110483,0.13350451
shrec,noiseless,5,47,0.49486673,0.2543195410651865,5.946202688029284,0.13049926
shrec,noiseless,5,48,0.5065558,0.26560165296050575,5.757692264825117,0.1344709
shrec,noiseless,5,49,0.5193677,0.2786864581319377,5.548841339112373,0.13186772
shrec,noiseless,5,50,0.5325,0.2918138652468399,5.348940768800745,0.15214092
shrec,noiseless,5,51,0.54578483,0.3061200604134193,5.141082096336734,0.14612329
shrec,noiseless,5,52,0.5179865,0.27715825794896537,5.572721770454015,0.13137403
shrec,noiseless,5,53,0.53373075,0.29335778128952383,5.326023876716715,0.14397466
shrec,noiseless,5,54,0.5514976,0.312554623734745,5.0507407203670995,0.13424085
shrec,noiseless,5,55,0.5695504,0.33214519843392126,4.7867202143626635,0.14964843
shrec,noiseless,5,56,0.55637866,0.31752131594566874,4.982271141929876,0.1434546
shrec,noiseless,5,57,0.57795465,0.341710013067071,4.66342294961665,0.14755026
shrec,noiseless,5,58,0.5991983,0.3664483638984961,4.359872129842294,0.156102
shrec,noiseless,5,59,0.5985624,0.3658078985355889,4.367469214583235,0.14463805
shrec,noiseless,5,60,0.6225298,0.3947104980134732,4.037213226323755,0.15217538
noisy,noiseless,6,0,0.3478605,0.12810582744595816,8.9243111404876,0.20577751
noisy,noiseless,6,1,0.34916908,0.12891888231338894,8.89683468341458,0.20683965
noisy,noiseless,6,2,0.35041153,0.129664731939391,8.871781334529398,0.20835774
noisy,noiseless,6,3,0.35160285,0.1304007477165341,8.84719918356907,0.20863186
noisy,noiseless,6,4,0.35272852,0.1310744625594758,8.824819143346856,0.21078724
noisy,noiseless,6,5,0.3537647,0.1317065680949829,8.803925666002439,0.21141163
noisy,noiseless,6,6,0.3547251,0.13227693014270636,8.78515892663334,0.2133365
noisy,noiseless,6,7,0.35564142,0.13280958767858397,8.767705716125636,0.21374851
noisy,noiseless,6,8,0.35650778,0.13335312949348235,8.749967879545874,0.21472362
noisy,noiseless,6,9,0.35730442,0.1338441271342277,8.734006802047599,0.21607706
noisy,noiseless,6,10,0.35803837,0.134318644039723,8.718637010945343,0.21655288
noisy,noiseless,6,11,0.3587051,0.13473367157196894,8.705238552757413,0.2178627
noisy,noiseless,6,12,0.35931104,0.1351273425986158,8.692567639445842,0.21852453
noisy,noiseless,6,13,0.35984513,0.13542773011940124,8.682924006081059,0.219488
noisy,noiseless,6,14,0.36031735,0.13570903792121503,8.673912283269502,0.22013408
noisy,noiseless,6,15,0.36071965,0.1359644745891055,8.665745512279884,0.22101974
noisy,noiseless,6,16,0.36106616,0.13620420338594774,8.658094894925895,0.22124788
noisy,noiseless,6,17,0.36135086,0.1363792845007606,8.652515923646705,0.22166812
noisy,noiseless,6,18,0.36157435,0.1365063072188779,8.648472817582268,0.22217017
noisy,noiseless,6,19,0.36174092,0.13658649761213165,8.645922311257927,0.22244462
noisy,noiseless,6,20,0.36184886,0.13662850651652864,8.644586789032683,0.22306564
noisy,noiseless,6,21,0.3618779,0.13664623220876893,8.644023387499518,0.22272113
noisy,noiseless,6,22,0.3618328,0.13657287389774905,8.646355516529383,0.22292551
noisy,noiseless,6,23,0.3617221,0.136452088942597,8.650198113367114,0.22317241
noisy,noiseless,6,24,0.3615194,0.13630901300948758,8.654754268441785,0.22298309
noisy,noiseless,6,25,0.3612715,0.13610930127367954,8.661121954887477,0.2227825
noisy,noiseless,6,26,0.36095655,0.13588956360142956,8.668138960589244,0.22216368
noisy,noiseless,6,27,0.36059397,0.1356725918135734,8.675078784004738,0.2211673
noisy,noiseless,6,28,0.3601821,0.13541615869319007,8.68329509856362,0.22138588
noisy,noiseless,6,29,0.35967338,0.13508379859302613,8.693967353863826,0.22095335
noisy,noiseless,6,30,0.35908848,0.13468942814236406,8.706664909853814,0.21984284
noisy,noiseless,6,31,0.35848445,0.1342670999767504,8.720303912699986,0.2191143
noisy,noiseless,6,32,0.3578043,0.13380759479926113,8.735192357027103,0.21806931
noisy,noiseless,6,33,0.3570581,0.1332970804509583,8.751793626485862,0.21730086
noisy,noiseless,6,34,0.3562232,0.1327118155718221,8.770904093947543,0.2166977
noisy,noiseless,6,35,0.3553158,0.13209756369566739,8.791051920999692,0.21591985
noisy,noiseless,6,36,0.35436565,0.13142019432158938,8.813378949850135,0.21475357
noisy,noiseless,6,37,0.35332853,0.1306858740823441,8.837713530440574,0.21306121
noisy,noiseless,6,38,0.35221627,0.12990966634688464,8.863585326458027,0.21277812
noisy,noiseless,6,39,0.35103965,0.12911230650839697,8.890323604139505,0.21174714
noisy,noiseless,6,40,0.34978744,0.12826279094400728,8.918993142519758,0.21071716
noisy,noiseless,6,41,0.34848642,0.12741751840807264,8.947708575193627,0.20889434
noisy,noiseless,6,42,0.34712893,0.1265162096419256,8.978538277921551,0.20752235
noisy,noiseless,6,43,0.3457079,0.1255685247313354,9.011192081192963,0.20643237
noisy,noiseless,6,44,0.344212,0.12458421908265074,9.045369656974898,0.20510557
noisy,noiseless,6,45,0.34267178,0.1235837080857894,9.080387780724298,0.20352882
noisy,noiseless,6,46,0.34106493,0.1225355857124454,9.117377689792356,0.20202889
noisy,noiseless,6,47,0.33939236,0.1214496595108014,9.15603698419883,0.2005909
noisy,noiseless,6,48,0.33765104,0.12033213747952255,9.196183687859588,0.20026755
noisy,noiseless,6,49,0.33583245,0.11920042672027102,9.237221898816271,0.19843015
noisy,noiseless,6,50,0.33396244,0.11803382769068205,9.279935090158945,0.19696087
noisy,noiseless,6,51,0.3320515,0.11682468658184052,9.32465375430632,0.19550055
noisy,noiseless,6,52,0.33005056,0.11556109698964159,9.371883441704611,0.19410244
noisy,noiseless,6,53,0.32796344,0.11424834493899387,9.421500826285147,0.19317752
noisy,noiseless,6,54,0.32584304,0.11294096544037394,9.47148504153284,0.19194588
noisy,noiseless,6,55,0.32368645,0.1116064803387914,9.523105877132323,0.19086136
noisy,noiseless,6,56,0.32143176,0.1102161734164191,9.57754671272646,0.18990166
noisy,noiseless,6,57,0.3190892,0.10874536378680495,9.635892495432374,0.18891838
noisy,noiseless,6,58,0.31671047,0.10729065722597125,9.694380943608301,0.18828014
noisy,noiseless,6,59,0.3142637,0.10581536301445552,9.754512738128282,0.18745236
noisy,noiseless,6,60,0.31175137,0.10431900527579642,9.816365627671807,0.18706548
faket,noiseless,6,0,0.43449187,0.196042122504809,7.076506041234136,0.20362414
faket,noiseless,6,1,0.43597373,0.1968985960134583,7.057573805900769,0.21893929
faket,noiseless,6,2,0.40889946,0.17409671834237908,7.5920941509305635,0.21808724
faket,noiseless,6,3,0.38397655,0.15446100339673374,8.111811482607624,0.213822
faket,noiseless,6,4,0.40221536,0.1683192471203504,7.738662200893814,0.22792661
faket,noiseless,6,5,0.3827546,0.15314171182343717,8.149065026559652,0.22422844
faket,noiseless,6,6,0.41157007,0.17553974656169402,7.556245329985534,0.23859286
faket,noiseless,6,7,0.3977903,0.16442566520880386,7.84030392461387,0.23563895
faket,noiseless,6,8,0.38113135,0.1516484156457631,8.191621226424493,0.22788727
faket,noiseless,6,9,0.37412107,0.14612697404002556,8.352696088744192,0.23702356
faket,noiseless,6,10,0.3614288,0.13692660996609657,8.635121439885054,0.23183304
faket,noiseless,6,11,0.4050172,0.16981960311828762,7.700121784342202,0.24705316
faket,noiseless,6,12,0.3941275,0.16121916628840957,7.925833290415145,0.24276325
faket,noiseless,6,13,0.3920186,0.1594166532954016,7.974663124473036,0.24792773
faket,noiseless,6,14,0.38181075,0.15161201029856175,8.192663936921784,0.24340169
faket,noiseless,6,15,0.37509513,0.14663057857568132,8.337754517831634,0.23977318
faket,noiseless,6,16,0.36924732,0.1423452186090122,8.466571162697264,0.23778756
faket,noiseless,6,17,0.36312792,0.13792335322899507,8.603621927088481,0.235825
faket,noiseless,6,18,0.4212191,0.1828310271229094,7.379501009171079,0.25489545
faket,noiseless,6,19,0.41703653,0.17933665206786545,7.463309420936564,0.25379738
faket,noiseless,6,20,0.41314402,0.17611309264771322,7.542083563933555,0.25285733
faket,noiseless,6,21,0.41031212,0.1738154414085417,7.5991164433939655,0.2511295
faket,noiseless,6,22,0.40675965,0.17091500789640615,7.672198005886686,0.2502569
faket,noiseless,6,23,0.40407068,0.16873736795269512,7.727887295119452,0.24975206
faket,noiseless,6,24,0.40224373,0.1672975234653762,7.765104879275162,0.24815461
faket,noiseless,6,25,0.39979583,0.16532846793818887,7.8165235874572385,0.24797243
faket,noiseless,6,26,0.3987545,0.16455386891667056,7.836919023127362,0.2455455
faket,noiseless,6,27,0.39667022,0.16296375606990302,7.879089740567782,0.24349687
faket,noiseless,6,28,0.3955352,0.16215606081821454,7.900668143008142,0.24114212
faket,noiseless,6,29,0.39477023,0.16160603511016577,7.915424247117934,0.23945361
faket,noiseless,6,30,0.394023,0.16097858866413936,7.9323188448611965,0.24439248
faket,noiseless,6,31,0.3938632,0.16041302612210961,7.947603683258263,0.26147747
faket,noiseless,6,32,0.39300427,0.15973393004463657,7.966028229598042,0.26125094
faket,noiseless,6,33,0.39243245,0.1592699163543374,7.978662480226818,0.26266292
faket,noiseless,6,34,0.3929467,0.15966319018968966,7.967951974504313,0.26323926
faket,noiseless,6,35,0.39339995,0.1600184204416156,7.958300208710868,0.26343274
faket,noiseless,6,36,0.39379483,0.16027306074880768,7.951394692324822,0.26417002
faket,noiseless,6,37,0.39511454,0.16129039660459485,7.923914901795037,0.26382002
faket,noiseless,6,38,0.3967428,0.16251346219893503,7.891106573525031,0.26668465
faket,noiseless,6,39,0.39827263,0.1636996056105972,7.859523669005062,0.2669309
faket,noiseless,6,40,0.40060493,0.16555325141902488,7.81062285407386,0.26725382
faket,noiseless,6,41,0.40189517,0.16658872427478041,7.783543975929002,0.26706052
faket,noiseless,6,42,0.40430436,0.1685015822410823,7.7339601671937945,0.26850235
faket,noiseless,6,43,0.34105483,0.12191411071926213,9.139460248750666,0.2493359
faket,noiseless,6,44,0.3450412,0.12462582400488355,9.04391957189087,0.2497448
faket,noiseless,6,45,0.34887165,0.12724951497103212,8.953438643609935,0.25094044
faket,noiseless,6,46,0.35342994,0.13042204061642096,8.846490089934711,0.25195193
faket,noiseless,6,47,0.3580028,0.13365264377273883,8.740224460764988,0.25230712
faket,noiseless,6,48,0.3639599,0.13793485966391258,8.603259626387585,0.25337696
faket,noiseless,6,49,0.3691274,0.1417237473999695,8.48557372754246,0.25438556
faket,noiseless,6,50,0.31416404,0.104775613466368,9.797397876711308,0.23496741
faket,noiseless,6,51,0.32328984,0.11057360637835031,9.563485255826535,0.23442811
faket,noiseless,6,52,0.33269125,0.11669967080440713,9.329303690448706,0.2354069
faket,noiseless,6,53,0.34186053,0.1228940890702238,9.10469005200765,0.23445615
faket,noiseless,6,54,0.35149994,0.12956233165271502,8.875212448638056,0.23485748
faket,noiseless,6,55,0.30883807,0.10200136868672907,9.913940006978288,0.21611576
faket,noiseless,6,56,0.32224947,0.1103738907219661,9.571336481323806,0.21845326
faket,noiseless,6,57,0.28741822,0.08974519557489719,10.469887916762195,0.20132114
faket,noiseless,6,58,0.30546305,0.10029458735854423,9.987225041056607,0.2041707
faket,noiseless,6,59,0.32484034,0.11248861326356463,9.488914370822435,0.20329973
faket,noiseless,6,60,0.3018598,0.09848625466186624,10.066243780410229,0.19423251
shrec,noiseless,6,0,0.48176003,0.24074706702756893,6.184389950923226,0.19103394
shrec,noiseless,6,1,0.48175848,0.240820182129714,6.183071194894657,0.1780262
shrec,noiseless,6,2,0.47590554,0.2347921162149722,6.293164898001326,0.18629384
shrec,noiseless,6,3,0.47201568,0.2309417321046035,6.364975812226818,0.18980731
shrec,noiseless,6,4,0.46792823,0.22700043180540372,6.4397331668121325,0.1924743
shrec,noiseless,6,5,0.46404818,0.22310515136872705,6.5149040199234225,0.19878432
shrec,noiseless,6,6,0.46011806,0.21952554980023406,6.585149264855942,0.18390118
shrec,noiseless,6,7,0.45668334,0.21625481547578515,6.650342130595571,0.18233734
shrec,noiseless,6,8,0.454479,0.21402443745021082,6.69536635791684,0.19444692
shrec,noiseless,6,9,0.5303678,0.28809963298576174,5.404572949731794,0.19399351
shrec,noiseless,6,10,0.52844405,0.28599209556772176,5.436459700134754,0.18670943
shrec,noiseless,6,11,0.5264057,0.28381630312002526,5.469626611981213,0.18521744
shrec,noiseless,6,12,0.5261632,0.28359882113936585,5.472955787560107,0.17339161
shrec,noiseless,6,13,0.52337766,0.28040091576657794,5.522205723326183,0.19103976
shrec,noiseless,6,14,0.5233507,0.280230537643297,5.524845399734131,0.19548644
shrec,noiseless,6,15,0.52112967,0.2781018861349948,5.557960656657124,0.17833956
shrec,noiseless,6,16,0.5198846,0.2766589931111607,5.58055207990683,0.19243124
shrec,noiseless,6,17,0.5182138,0.27496438184704064,5.607235598756793,0.1876482
shrec,noiseless,6,18,0.51793885,0.2744754198871558,5.614965418708959,0.19338307
shrec,noiseless,6,19,0.5157007,0.2722246458007835,5.65072558593571,0.19730665
shrec,noiseless,6,20,0.51642,0.2729512868282238,5.639148538728418,0.19381401
shrec,noiseless,6,21,0.5156688,0.2720608463824431,5.653339551830205,0.19734651
shrec,noiseless,6,22,0.515115,0.27167909605270246,5.6594377644488825,0.18472588
shrec,noiseless,6,23,0.5142121,0.270446545900082,5.679185609259796,0.19584414
shrec,noiseless,6,24,0.5145441,0.27068498623083015,5.675358320681686,0.20203969
shrec,noiseless,6,25,0.5142015,0.27046442941975096,5.678898437645003,0.1922616
shrec,noiseless,6,26,0.51318765,0.2693416602350571,5.696964671942024,0.19909821
shrec,noiseless,6,27,0.5131601,0.2693710874316354,5.69649020501471,0.19698514
shrec,noiseless,6,28,0.51354873,0.2696927629833348,5.691307073794144,0.2040942
shrec,noiseless,6,29,0.5130931,0.26933973604270267,5.6969956983011105,0.19528326
shrec,noiseless,6,30,0.5127949,0.26921375730005104,5.699027506633801,0.1858965
shrec,noiseless,6,31,0.5131374,0.26943357641507126,5.6954828410244325,0.19367439
shrec,noiseless,6,32,0.5130378,0.26943148631992586,5.695516530972107,0.19002786
shrec,noiseless,6,33,0.51346195,0.2699469996652178,5.687214951461783,0.18891266
shrec,noiseless,6,34,0.512885,0.2694310398250248,5.6955237279940665,0.18395056
shrec,noiseless,6,35,0.513633,0.27023263310477835,5.682622070476117,0.181443
shrec,noiseless,6,36,0.51508176,0.2715906604928744,5.660851687293431,0.19078515
shrec,noiseless,6,37,0.5156417,0.2720053123832816,5.654226139208928,0.19944668
shrec,noiseless,6,38,0.5160682,0.2726383741878062,5.644130167144857,0.19096795
shrec,noiseless,6,39,0.51615685,0.27266254018985564,5.643745236143647,0.18652505
shrec,noiseless,6,40,0.5172739,0.273675090627296,5.627647294273439,0.19736229
shrec,noiseless,6,41,0.51704323,0.27351275042896506,5.630224232176834,0.19510117
shrec,noiseless,6,42,0.5192512,0.27571693530848407,5.595365574882064,0.19897288
shrec,noiseless,6,43,0.51989436,0.2764245333309386,5.584234149251154,0.20112431
shrec,noiseless,6,44,0.52159095,0.27826761196687466,5.555373389861642,0.19414474
shrec,noiseless,6,45,0.52301,0.280011545884557,5.528240607628834,0.18016975
shrec,noiseless,6,46,0.52353835,0.2804805136023354,5.520973059905259,0.18686712
shrec,noiseless,6,47,0.5265924,0.28381292971928107,5.4696782319205575,0.17915794
shrec,noiseless,6,48,0.44790182,0.20744004186645654,6.831074085874843,0.19457781
shrec,noiseless,6,49,0.45175856,0.21085275072152063,6.7602072893707,0.19507684
shrec,noiseless,6,50,0.45525607,0.2139262579075524,6.6973590563665875,0.19730887
shrec,noiseless,6,51,0.46017358,0.21840042443558927,6.607465219661317,0.19173385
shrec,noiseless,6,52,0.46413025,0.22185208121765695,6.539364927662028,0.1916086
shrec,noiseless,6,53,0.47145396,0.2284639944807158,6.411822342394703,0.19452323
shrec,noiseless,6,54,0.478832,0.23540063641184977,6.281923673643728,0.1844146
shrec,noiseless,6,55,0.4892992,0.2452979906913025,6.10306009214135,0.19170105
shrec,noiseless,6,56,0.5010729,0.2570445837221501,5.89991542874034,0.19085948
shrec,noiseless,6,57,0.4469976,0.20789957205401752,6.821464046308686,0.18454391
shrec,noiseless,6,58,0.4664092,0.22694514911830208,6.440790957308645,0.17863289
shrec,noiseless,6,59,0.44699502,0.2079276947627594,6.82087661310187,0.16512282
shrec,noiseless,6,60,0.46640116,0.2266199442461635,6.447018716354757,0.1872541
noisy,noiseless,7,0,0.39248878,0.1607736411879719,7.9378515226025925,0.18394777
noisy,noiseless,7,1,0.39388087,0.1617611493032297,7.911257761059579,0.18482493
noisy,noiseless,7,2,0.395193,0.1627355190666192,7.885176465033218,0.18612531
noisy,noiseless,7,3,0.39644086,0.1636627088414946,7.860502649332472,0.18724784
noisy,noiseless,7,4,0.39762256,0.16454567295452963,7.837135338295242,0.18820816
noisy,noiseless,7,5,0.39873475,0.1653945612806422,7.814787755854102,0.18928504
noisy,noiseless,7,6,0.39977938,0.1662110714808069,7.793400508113832,0.1896827
noisy,noiseless,7,7,0.4007569,0.16691318339718847,7.775093598424041,0.1911395
noisy,noiseless,7,8,0.40166512,0.16754100041667547,7.758788956374145,0.19258156
